"Fecha","Indicador","Territorio",Valor
"2020-06-21","Casos activos","Flores",0
"2020-06-21","Casos activos","Florida",0
"2020-06-21","Casos activos","Lavalleja",0
"2020-06-21","Casos activos","Maldonado",0
"2020-06-21","Casos activos","Montevideo",6
"2020-06-21","Casos activos","Paysandú",0
"2020-06-21","Casos activos","Río Negro",0
"2020-06-21","Casos activos","Rivera",2
"2020-06-21","Casos activos","Rocha",0
"2020-06-21","Casos activos","Salto",1
"2020-06-21","Casos activos","San José",1
"2020-06-21","Casos activos","Soriano",0
"2020-06-21","Casos activos","Tacuarembó",2
"2020-06-21","Casos activos","Treinta y Tres",18
"2020-06-21","Casos recuperados","Artigas",3
"2020-06-21","Casos recuperados","Canelones",107
"2020-06-21","Casos recuperados","Cerro Largo ",1
"2020-06-21","Casos recuperados","Colonia",12
"2020-06-21","Casos recuperados","Durazno",1
"2020-06-21","Casos recuperados","Flores",2
"2020-06-21","Casos recuperados","Florida",0
"2020-06-21","Casos recuperados","Lavalleja",4
"2020-06-21","Casos recuperados","Maldonado",36
"2020-06-21","Casos recuperados","Montevideo",551
"2020-06-21","Casos recuperados","Paysandú",1
"2020-06-21","Casos recuperados","Río Negro",10
"2020-06-21","Casos recuperados","Rivera",53
"2020-06-21","Casos recuperados","Rocha",2
"2020-06-21","Casos recuperados","Salto",12
"2020-06-21","Casos recuperados","San José",6
"2020-06-21","Casos recuperados","Soriano",1
"2020-06-21","Casos recuperados","Tacuarembó",0
"2020-06-21","Casos recuperados","Treinta y Tres",12
"2020-06-21","Fallecidos","Artigas",0
"2020-06-21","Fallecidos","Canelones",2
"2020-06-21","Fallecidos","Cerro Largo ",0
"2020-06-21","Fallecidos","Colonia",0
"2020-06-21","Fallecidos","Durazno",0
"2020-06-21","Fallecidos","Flores",0
"2020-06-21","Fallecidos","Florida",0
"2020-06-21","Fallecidos","Lavalleja",0
"2020-06-21","Fallecidos","Maldonado",4
"2020-06-21","Fallecidos","Montevideo",17
"2020-06-21","Fallecidos","Paysandú",0
"2020-06-21","Fallecidos","Río Negro",0
"2020-06-21","Fallecidos","Rivera",2
"2020-06-21","Fallecidos","Rocha",0
"2020-06-21","Fallecidos","Salto",0
"2020-06-21","Fallecidos","San José",0
"2020-06-21","Fallecidos","Soriano",0
"2020-06-21","Fallecidos","Tacuarembó",0
"2020-06-21","Fallecidos","Treinta y Tres",0
"2020-06-21","Personal de la salud  Confirmados ","Todo el país",120
"2020-06-21","Personal de la salud  Recuperados ","Todo el país",107
"2020-06-21","Personal de la salud  Activos ","Todo el país",12
"2020-06-21","Personal de la salud  Fallecidos ","Todo el país",1
"2020-06-21","Cantidad de Tests  Positivos ","Todo el país",3
"2020-06-21","Cantidad de Tests  Negativos ","Todo el país",403
"2020-06-21","Personas en CTI","Todo el país",4
"2020-06-21","Personas en CI","Todo el país",0
"2020-06-21","Fallecidos ","Todo el país",25
"2020-06-21","Casos nuevos ","Todo el país",17
"2020-06-22","Casos activos","Artigas",0
"2020-06-22","Casos activos","Canelones",6
"2020-06-22","Casos activos","Cerro Largo ",0
"2020-06-22","Casos activos","Colonia",0
"2020-06-22","Casos activos","Durazno",0
"2020-06-22","Casos activos","Flores",0
"2020-06-22","Casos activos","Florida",0
"2020-06-22","Casos activos","Lavalleja",0
"2020-06-22","Casos activos","Maldonado",0
"2020-06-22","Casos activos","Montevideo",6
"2020-06-22","Casos activos","Paysandú",0
"2020-06-22","Casos activos","Río Negro",0
"2020-06-22","Casos activos","Rivera",2
"2020-06-22","Casos activos","Rocha",0
"2020-06-22","Casos activos","Salto",1
"2020-06-22","Casos activos","San José",1
"2020-06-22","Casos activos","Soriano",0
"2020-06-22","Casos activos","Tacuarembó",2
"2020-06-22","Casos activos","Treinta y Tres",24
"2020-06-22","Casos recuperados","Artigas",3
"2020-06-22","Casos recuperados","Canelones",107
"2020-06-22","Casos recuperados","Cerro Largo ",1
"2020-06-22","Casos recuperados","Colonia",13
"2020-06-22","Casos recuperados","Durazno",1
"2020-06-22","Casos recuperados","Flores",2
"2020-06-22","Casos recuperados","Florida",0
"2020-06-22","Casos recuperados","Lavalleja",4
"2020-06-22","Casos recuperados","Maldonado",36
"2020-06-22","Casos recuperados","Montevideo",551
"2020-06-22","Casos recuperados","Paysandú",1
"2020-06-22","Casos recuperados","Río Negro",10
"2020-06-22","Casos recuperados","Rivera",53
"2020-06-22","Casos recuperados","Rocha",2
"2020-06-22","Casos recuperados","Salto",12
"2020-06-22","Casos recuperados","San José",6
"2020-06-22","Casos recuperados","Soriano",1
"2020-06-22","Casos recuperados","Tacuarembó",0
"2020-06-22","Casos recuperados","Treinta y Tres",12
"2020-06-22","Fallecidos","Artigas",0
"2020-06-22","Fallecidos","Canelones",2
"2020-06-22","Fallecidos","Cerro Largo ",0
"2020-06-22","Fallecidos","Colonia",0
"2020-06-22","Fallecidos","Durazno",0
"2020-06-22","Fallecidos","Flores",0
"2020-06-22","Fallecidos","Florida",0
"2020-06-22","Fallecidos","Lavalleja",0
"2020-06-22","Fallecidos","Maldonado",4
"2020-06-22","Fallecidos","Montevideo",17
"2020-06-22","Fallecidos","Paysandú",0
"2020-06-22","Fallecidos","Río Negro",0
"2020-06-22","Fallecidos","Rivera",2
"2020-06-22","Fallecidos","Rocha",0
"2020-06-22","Fallecidos","Salto",0
"2020-06-22","Fallecidos","San José",0
"2020-06-22","Fallecidos","Soriano",0
"2020-06-22","Fallecidos","Tacuarembó",0
"2020-06-22","Fallecidos","Treinta y Tres",0
"2020-06-22","Personal de la salud  Confirmados ","Todo el país",125
"2020-06-22","Personal de la salud  Recuperados ","Todo el país",107
"2020-06-22","Personal de la salud  Activos ","Todo el país",17
"2020-06-22","Personal de la salud  Fallecidos ","Todo el país",1
"2020-06-22","Cantidad de Tests  Positivos ","Todo el país",3
"2020-06-22","Cantidad de Tests  Negativos ","Todo el país",395
"2020-06-22","Personas en CTI","Todo el país",4
"2020-06-22","Personas en CI","Todo el país",0
"2020-06-22","Fallecidos ","Todo el país",25
"2020-06-22","Casos nuevos ","Todo el país",6
"2020-06-23","Casos activos","Artigas",0
"2020-06-23","Casos activos","Canelones",6
"2020-06-23","Casos activos","Cerro Largo ",0
"2020-06-23","Casos activos","Colonia",0
"2020-06-23","Casos activos","Durazno",0
"2020-06-23","Casos activos","Flores",0
"2020-06-23","Casos activos","Florida",0
"2020-06-23","Casos activos","Lavalleja",0
"2020-06-23","Casos activos","Maldonado",0
"2020-06-23","Casos activos","Montevideo",7
"2020-06-23","Casos activos","Paysandú",0
"2020-06-23","Casos activos","Río Negro",0
"2020-06-23","Casos activos","Rivera",2
"2020-06-23","Casos activos","Rocha",0
"2020-06-23","Casos activos","Salto",1
"2020-06-23","Casos activos","San José",1
"2020-06-23","Casos activos","Soriano",0
"2020-06-23","Casos activos","Tacuarembó",2
"2020-06-23","Casos activos","Treinta y Tres",26
"2020-06-23","Casos recuperados","Artigas",3
"2020-06-23","Casos recuperados","Canelones",107
"2020-06-23","Casos recuperados","Cerro Largo ",1
"2020-06-23","Casos recuperados","Colonia",13
"2020-06-23","Casos recuperados","Durazno",1
"2020-06-23","Casos recuperados","Flores",2
"2020-06-23","Casos recuperados","Florida",0
"2020-06-23","Casos recuperados","Lavalleja",4
"2020-06-23","Casos recuperados","Maldonado",36
"2020-06-23","Casos recuperados","Montevideo",551
"2020-06-23","Casos recuperados","Paysandú",1
"2020-06-23","Casos recuperados","Río Negro",10
"2020-06-23","Casos recuperados","Rivera",53
"2020-06-23","Casos recuperados","Rocha",2
"2020-06-23","Casos recuperados","Salto",12
"2020-06-23","Casos recuperados","San José",6
"2020-06-23","Casos recuperados","Soriano",1
"2020-06-23","Casos recuperados","Tacuarembó",0
"2020-06-23","Casos recuperados","Treinta y Tres",12
"2020-06-23","Fallecidos","Artigas",0
"2020-06-23","Fallecidos","Canelones",2
"2020-06-23","Fallecidos","Cerro Largo ",0
"2020-06-23","Fallecidos","Colonia",0
"2020-06-23","Fallecidos","Durazno",0
"2020-06-23","Fallecidos","Flores",0
"2020-06-23","Fallecidos","Florida",0
"2020-06-23","Fallecidos","Lavalleja",0
"2020-06-23","Fallecidos","Maldonado",4
"2020-06-23","Fallecidos","Montevideo",17
"2020-06-23","Fallecidos","Paysandú",0
"2020-06-23","Fallecidos","Río Negro",0
"2020-06-23","Fallecidos","Rivera",2
"2020-06-23","Fallecidos","Rocha",0
"2020-06-23","Fallecidos","Salto",0
"2020-06-23","Fallecidos","San José",0
"2020-06-23","Fallecidos","Soriano",0
"2020-06-23","Fallecidos","Tacuarembó",0
"2020-06-23","Fallecidos","Treinta y Tres",0
"2020-06-23","Personal de la salud  Confirmados ","Todo el país",129
"2020-06-23","Personal de la salud  Recuperados ","Todo el país",107
"2020-06-23","Personal de la salud  Activos ","Todo el país",21
"2020-06-23","Personal de la salud  Fallecidos ","Todo el país",1
"2020-06-23","Cantidad de Tests  Positivos ","Todo el país",8
"2020-06-23","Cantidad de Tests  Negativos ","Todo el país",1150
"2020-06-23","Personas en CTI","Todo el país",4
"2020-06-23","Personas en CI","Todo el país",0
"2020-06-23","Fallecidos ","Todo el país",25
"2020-06-23","Casos nuevos ","Todo el país",3
"2020-06-24","Casos activos","Artigas",0
"2020-06-24","Casos activos","Canelones",6
"2020-06-24","Casos activos","Cerro Largo ",0
"2020-06-24","Casos activos","Colonia",0
"2020-06-24","Casos activos","Durazno",0
"2020-06-24","Casos activos","Flores",0
"2020-06-24","Casos activos","Florida",0
"2020-06-24","Casos activos","Lavalleja",0
"2020-06-24","Casos activos","Maldonado",0
"2020-06-24","Casos activos","Montevideo",7
"2020-06-24","Casos activos","Paysandú",0
"2020-06-24","Casos activos","Río Negro",0
"2020-06-24","Casos activos","Rivera",1
"2020-06-24","Casos activos","Rocha",0
"2020-06-24","Casos activos","Salto",1
"2020-06-24","Casos activos","San José",1
"2020-06-24","Casos activos","Soriano",0
"2020-06-24","Casos activos","Tacuarembó",2
"2020-06-24","Casos activos","Treinta y Tres",43
"2020-06-24","Casos recuperados","Artigas",3
"2020-06-24","Casos recuperados","Canelones",107
"2020-06-24","Casos recuperados","Cerro Largo ",1
"2020-06-24","Casos recuperados","Colonia",13
"2020-06-24","Casos recuperados","Durazno",1
"2020-06-24","Casos recuperados","Flores",2
"2020-06-24","Casos recuperados","Florida",0
"2020-06-24","Casos recuperados","Lavalleja",4
"2020-06-24","Casos recuperados","Maldonado",36
"2020-06-24","Casos recuperados","Montevideo",551
"2020-06-24","Casos recuperados","Paysandú",1
"2020-06-24","Casos recuperados","Río Negro",10
"2020-06-24","Casos recuperados","Rivera",53
"2020-06-24","Casos recuperados","Rocha",2
"2020-06-24","Casos recuperados","Salto",12
"2020-06-24","Casos recuperados","San José",6
"2020-06-24","Casos recuperados","Soriano",1
"2020-06-24","Casos recuperados","Tacuarembó",0
"2020-06-24","Casos recuperados","Treinta y Tres",12
"2020-06-24","Fallecidos","Artigas",0
"2020-06-24","Fallecidos","Canelones",2
"2020-06-24","Fallecidos","Cerro Largo ",0
"2020-06-24","Fallecidos","Colonia",0
"2020-06-24","Fallecidos","Durazno",0
"2020-06-24","Fallecidos","Flores",0
"2020-06-24","Fallecidos","Florida",0
"2020-06-24","Fallecidos","Lavalleja",0
"2020-06-24","Fallecidos","Maldonado",4
"2020-06-24","Fallecidos","Montevideo",17
"2020-06-24","Fallecidos","Paysandú",0
"2020-06-24","Fallecidos","Río Negro",0
"2020-06-24","Fallecidos","Rivera",3
"2020-06-24","Fallecidos","Rocha",0
"2020-06-24","Fallecidos","Salto",0
"2020-06-24","Fallecidos","San José",0
"2020-06-24","Fallecidos","Soriano",0
"2020-06-24","Fallecidos","Tacuarembó",0
"2020-06-24","Fallecidos","Treinta y Tres",0
"2020-06-24","Personal de la salud  Confirmados ","Todo el país",136
"2020-06-24","Personal de la salud  Recuperados ","Todo el país",107
"2020-06-24","Personal de la salud  Activos ","Todo el país",28
"2020-06-24","Personal de la salud  Fallecidos ","Todo el país",1
"2020-06-24","Cantidad de Tests  Positivos ","Todo el país",22
"2020-06-24","Cantidad de Tests  Negativos ","Todo el país",1451
"2020-06-24","Personas en CTI","Todo el país",2
"2020-06-24","Personas en CI","Todo el país",0
"2020-06-24","Fallecidos ","Todo el país",26
"2020-06-24","Casos nuevos ","Todo el país",17
"2020-06-25","Casos activos","Artigas",0
"2020-06-25","Casos activos","Canelones",6
"2020-06-25","Casos activos","Cerro Largo ",0
"2020-06-25","Casos activos","Colonia",0
"2020-06-25","Casos activos","Durazno",0
"2020-06-25","Casos activos","Flores",0
"2020-06-25","Casos activos","Florida",0
"2020-06-25","Casos activos","Lavalleja",0
"2020-06-25","Casos activos","Maldonado",0
"2020-06-25","Casos activos","Montevideo",7
"2020-06-25","Casos activos","Paysandú",0
"2020-06-25","Casos activos","Río Negro",0
"2020-06-25","Casos activos","Rivera",1
"2020-06-25","Casos activos","Rocha",0
"2020-06-25","Casos activos","Salto",1
"2020-06-25","Casos activos","San José",1
"2020-06-25","Casos activos","Soriano",0
"2020-06-25","Casos activos","Tacuarembó",2
"2020-06-25","Casos activos","Treinta y Tres",45
"2020-06-25","Casos recuperados","Artigas",3
"2020-06-25","Casos recuperados","Canelones",108
"2020-06-25","Casos recuperados","Cerro Largo ",1
"2020-06-25","Casos recuperados","Colonia",13
"2020-06-25","Casos recuperados","Durazno",1
"2020-06-25","Casos recuperados","Flores",2
"2020-06-25","Casos recuperados","Florida",0
"2020-06-25","Casos recuperados","Lavalleja",4
"2020-06-25","Casos recuperados","Maldonado",36
"2020-06-25","Casos recuperados","Montevideo",552
"2020-06-25","Casos recuperados","Paysandú",1
"2020-06-25","Casos recuperados","Río Negro",10
"2020-06-25","Casos recuperados","Rivera",53
"2020-06-25","Casos recuperados","Rocha",2
"2020-06-25","Casos recuperados","Salto",12
"2020-06-25","Casos recuperados","San José",6
"2020-06-25","Casos recuperados","Soriano",1
"2020-06-25","Casos recuperados","Tacuarembó",0
"2020-06-25","Casos recuperados","Treinta y Tres",13
"2020-06-25","Fallecidos","Artigas",0
"2020-06-25","Fallecidos","Canelones",2
"2020-06-25","Fallecidos","Cerro Largo ",0
"2020-06-25","Fallecidos","Colonia",0
"2020-06-25","Fallecidos","Durazno",0
"2020-06-25","Fallecidos","Flores",0
"2020-06-25","Fallecidos","Florida",0
"2020-06-25","Fallecidos","Lavalleja",0
"2020-06-25","Fallecidos","Maldonado",4
"2020-06-25","Fallecidos","Montevideo",17
"2020-06-25","Fallecidos","Paysandú",0
"2020-06-25","Fallecidos","Río Negro",0
"2020-06-25","Fallecidos","Rivera",3
"2020-06-25","Fallecidos","Rocha",0
"2020-06-25","Fallecidos","Salto",0
"2020-06-25","Fallecidos","San José",0
"2020-06-25","Fallecidos","Soriano",0
"2020-06-25","Fallecidos","Tacuarembó",0
"2020-06-25","Fallecidos","Treinta y Tres",0
"2020-06-25","Personal de la salud  Confirmados ","Todo el país",136
"2020-06-25","Personal de la salud  Recuperados ","Todo el país",107
"2020-06-25","Personal de la salud  Activos ","Todo el país",28
"2020-06-25","Personal de la salud  Fallecidos ","Todo el país",1
"2020-06-25","Cantidad de Tests  Positivos ","Todo el país",10
"2020-06-25","Cantidad de Tests  Negativos ","Todo el país",1280
"2020-06-25","Personas en CTI","Todo el país",2
"2020-06-25","Personas en CI","Todo el país",0
"2020-06-25","Fallecidos ","Todo el país",26
"2020-06-25","Casos nuevos ","Todo el país",5
"2020-06-26","Casos activos","Artigas",0
"2020-06-26","Casos activos","Canelones",7
"2020-06-26","Casos activos","Cerro Largo ",0
"2020-06-26","Casos activos","Colonia",0
"2020-06-26","Casos activos","Durazno",0
"2020-06-26","Casos activos","Flores",0
"2020-06-26","Casos activos","Florida",0
"2020-06-26","Casos activos","Lavalleja",0
"2020-06-26","Casos activos","Maldonado",0
"2020-06-26","Casos activos","Montevideo",9
"2020-06-26","Casos activos","Paysandú",0
"2020-06-26","Casos activos","Río Negro",0
"2020-06-26","Casos activos","Rivera",1
"2020-06-26","Casos activos","Rocha",0
"2020-06-26","Casos activos","Salto",1
"2020-06-26","Casos activos","San José",1
"2020-06-26","Casos activos","Soriano",0
"2020-06-26","Casos activos","Tacuarembó",2
"2020-06-26","Casos activos","Treinta y Tres",54
"2020-06-26","Casos recuperados","Artigas",3
"2020-06-26","Casos recuperados","Canelones",108
"2020-06-26","Casos recuperados","Cerro Largo ",1
"2020-06-26","Casos recuperados","Colonia",13
"2020-06-26","Casos recuperados","Durazno",1
"2020-06-26","Casos recuperados","Flores",2
"2020-06-26","Casos recuperados","Florida",0
"2020-06-26","Casos recuperados","Lavalleja",4
"2020-06-26","Casos recuperados","Maldonado",36
"2020-06-26","Casos recuperados","Montevideo",553
"2020-06-26","Casos recuperados","Paysandú",1
"2020-06-26","Casos recuperados","Río Negro",10
"2020-06-26","Casos recuperados","Rivera",53
"2020-06-26","Casos recuperados","Rocha",2
"2020-06-26","Casos recuperados","Salto",12
"2020-06-26","Casos recuperados","San José",6
"2020-06-26","Casos recuperados","Soriano",1
"2020-06-26","Casos recuperados","Tacuarembó",0
"2020-06-26","Casos recuperados","Treinta y Tres",12
"2020-06-26","Fallecidos","Artigas",0
"2020-06-26","Fallecidos","Canelones",2
"2020-06-26","Fallecidos","Cerro Largo ",0
"2020-06-26","Fallecidos","Colonia",0
"2020-06-26","Fallecidos","Durazno",0
"2020-06-26","Fallecidos","Flores",0
"2020-06-26","Fallecidos","Florida",0
"2020-06-26","Fallecidos","Lavalleja",0
"2020-06-26","Fallecidos","Maldonado",4
"2020-06-26","Fallecidos","Montevideo",17
"2020-06-26","Fallecidos","Paysandú",0
"2020-06-26","Fallecidos","Río Negro",0
"2020-06-26","Fallecidos","Rivera",3
"2020-06-26","Fallecidos","Rocha",0
"2020-06-26","Fallecidos","Salto",0
"2020-06-26","Fallecidos","San José",0
"2020-06-26","Fallecidos","Soriano",0
"2020-06-26","Fallecidos","Tacuarembó",0
"2020-06-26","Fallecidos","Treinta y Tres",0
"2020-06-26","Personal de la salud  Confirmados ","Todo el país",144
"2020-06-26","Personal de la salud  Recuperados ","Todo el país",107
"2020-06-26","Personal de la salud  Activos ","Todo el país",36
"2020-06-26","Personal de la salud  Fallecidos ","Todo el país",1
"2020-06-26","Cantidad de Tests  Positivos ","Todo el país",9
"2020-06-26","Cantidad de Tests  Negativos ","Todo el país",1148
"2020-06-26","Personas en CTI","Todo el país",2
"2020-06-26","Personas en CI","Todo el país",0
"2020-06-26","Fallecidos ","Todo el país",26
"2020-06-26","Casos nuevos ","Todo el país",12
"2020-06-27","Casos activos","Artigas",0
"2020-06-27","Casos activos","Canelones",7
"2020-06-27","Casos activos","Cerro Largo ",0
"2020-06-27","Casos activos","Colonia",0
"2020-06-27","Casos activos","Durazno",0
"2020-06-27","Casos activos","Flores",0
"2020-06-27","Casos activos","Florida",0
"2020-06-27","Casos activos","Lavalleja",0
"2020-06-27","Casos activos","Maldonado",0
"2020-06-27","Casos activos","Montevideo",9
"2020-06-27","Casos activos","Paysandú",0
"2020-06-27","Casos activos","Río Negro",0
"2020-06-27","Casos activos","Rivera",1
"2020-06-27","Casos activos","Rocha",0
"2020-06-27","Casos activos","Salto",1
"2020-06-27","Casos activos","San José",1
"2020-06-27","Casos activos","Soriano",0
"2020-06-27","Casos activos","Tacuarembó",2
"2020-06-27","Casos activos","Treinta y Tres",59
"2020-06-27","Casos recuperados","Artigas",3
"2020-06-27","Casos recuperados","Canelones",108
"2020-06-27","Casos recuperados","Cerro Largo ",1
"2020-06-27","Casos recuperados","Colonia",13
"2020-06-27","Casos recuperados","Durazno",1
"2020-06-27","Casos recuperados","Flores",2
"2020-06-27","Casos recuperados","Florida",0
"2020-06-27","Casos recuperados","Lavalleja",4
"2020-06-27","Casos recuperados","Maldonado",36
"2020-06-27","Casos recuperados","Montevideo",553
"2020-06-27","Casos recuperados","Paysandú",1
"2020-06-27","Casos recuperados","Río Negro",10
"2020-06-27","Casos recuperados","Rivera",53
"2020-06-27","Casos recuperados","Rocha",2
"2020-06-27","Casos recuperados","Salto",12
"2020-06-27","Casos recuperados","San José",6
"2020-06-27","Casos recuperados","Soriano",1
"2020-06-27","Casos recuperados","Tacuarembó",0
"2020-06-27","Casos recuperados","Treinta y Tres",12
"2020-06-27","Fallecidos","Artigas",0
"2020-06-27","Fallecidos","Canelones",2
"2020-06-27","Fallecidos","Cerro Largo ",0
"2020-06-27","Fallecidos","Colonia",0
"2020-06-27","Fallecidos","Durazno",0
"2020-06-27","Fallecidos","Flores",0
"2020-06-27","Fallecidos","Florida",0
"2020-06-27","Fallecidos","Lavalleja",0
"2020-06-27","Fallecidos","Maldonado",4
"2020-06-27","Fallecidos","Montevideo",17
"2020-06-27","Fallecidos","Paysandú",0
"2020-06-27","Fallecidos","Río Negro",0
"2020-06-27","Fallecidos","Rivera",3
"2020-06-27","Fallecidos","Rocha",0
"2020-06-27","Fallecidos","Salto",0
"2020-06-27","Fallecidos","San José",0
"2020-06-27","Fallecidos","Soriano",0
"2020-06-27","Fallecidos","Tacuarembó",0
"2020-06-27","Fallecidos","Treinta y Tres",0
"2020-06-27","Personal de la salud  Confirmados ","Todo el país",145
"2020-06-27","Personal de la salud  Recuperados ","Todo el país",107
"2020-06-27","Personal de la salud  Activos ","Todo el país",37
"2020-06-27","Personal de la salud  Fallecidos ","Todo el país",1
"2020-06-27","Cantidad de Tests  Positivos ","Todo el país",6
"2020-06-27","Cantidad de Tests  Negativos ","Todo el país",1412
"2020-06-27","Personas en CTI","Todo el país",2
"2020-06-27","Personas en CI","Todo el país",0
"2020-06-27","Fallecidos ","Todo el país",26
"2020-06-27","Casos nuevos ","Todo el país",5
"2020-06-28","Casos activos","Artigas",0
"2020-06-28","Casos activos","Canelones",7
"2020-06-28","Casos activos","Cerro Largo ",0
"2020-06-28","Casos activos","Colonia",0
"2020-06-28","Casos activos","Durazno",0
"2020-06-28","Casos activos","Flores",0
"2020-06-28","Casos activos","Florida",0
"2020-06-28","Casos activos","Lavalleja",0
"2020-06-28","Casos activos","Maldonado",0
"2020-06-28","Casos activos","Montevideo",10
"2020-06-28","Casos activos","Paysandú",1
"2020-06-28","Casos activos","Río Negro",0
"2020-06-28","Casos activos","Rivera",1
"2020-06-28","Casos activos","Rocha",0
"2020-06-28","Casos activos","Salto",1
"2020-06-28","Casos activos","San José",1
"2020-06-28","Casos activos","Soriano",0
"2020-06-28","Casos activos","Tacuarembó",2
"2020-06-28","Casos activos","Treinta y Tres",61
"2020-06-28","Casos recuperados","Artigas",3
"2020-06-28","Casos recuperados","Canelones",108
"2020-06-28","Casos recuperados","Cerro Largo ",1
"2020-06-28","Casos recuperados","Colonia",13
"2020-06-28","Casos recuperados","Durazno",1
"2020-06-28","Casos recuperados","Flores",2
"2020-06-28","Casos recuperados","Florida",0
"2020-06-28","Casos recuperados","Lavalleja",4
"2020-06-28","Casos recuperados","Maldonado",36
"2020-06-28","Casos recuperados","Montevideo",553
"2020-06-28","Casos recuperados","Paysandú",1
"2020-06-28","Casos recuperados","Río Negro",10
"2020-06-28","Casos recuperados","Rivera",53
"2020-06-28","Casos recuperados","Rocha",2
"2020-06-28","Casos recuperados","Salto",12
"2020-06-28","Casos recuperados","San José",6
"2020-06-28","Casos recuperados","Soriano",1
"2020-06-28","Casos recuperados","Tacuarembó",0
"2020-06-28","Casos recuperados","Treinta y Tres",12
"2020-06-28","Fallecidos","Artigas",0
"2020-06-28","Fallecidos","Canelones",2
"2020-06-28","Fallecidos","Cerro Largo ",0
"2020-06-28","Fallecidos","Colonia",0
"2020-06-28","Fallecidos","Durazno",0
"2020-06-28","Fallecidos","Flores",0
"2020-06-28","Fallecidos","Florida",0
"2020-06-28","Fallecidos","Lavalleja",0
"2020-06-28","Fallecidos","Maldonado",4
"2020-06-28","Fallecidos","Montevideo",17
"2020-06-28","Fallecidos","Paysandú",0
"2020-06-28","Fallecidos","Río Negro",0
"2020-06-28","Fallecidos","Rivera",3
"2020-06-28","Fallecidos","Rocha",0
"2020-06-28","Fallecidos","Salto",0
"2020-06-28","Fallecidos","San José",0
"2020-06-28","Fallecidos","Soriano",0
"2020-06-28","Fallecidos","Tacuarembó",0
"2020-06-28","Fallecidos","Treinta y Tres",1
"2020-06-28","Personal de la salud  Confirmados ","Todo el país",146
"2020-06-28","Personal de la salud  Recuperados ","Todo el país",107
"2020-06-28","Personal de la salud  Activos ","Todo el país",38
"2020-06-28","Personal de la salud  Fallecidos ","Todo el país",1
"2020-06-28","Cantidad de Tests  Positivos ","Todo el país",5
"2020-06-28","Cantidad de Tests  Negativos ","Todo el país",398
"2020-06-28","Personas en CTI","Todo el país",2
"2020-06-28","Personas en CI","Todo el país",0
"2020-06-28","Fallecidos ","Todo el país",27
"2020-06-28","Casos nuevos ","Todo el país",5
"2020-06-29","Casos activos","Artigas",0
"2020-06-29","Casos activos","Canelones",7
"2020-06-29","Casos activos","Cerro Largo ",0
"2020-06-29","Casos activos","Colonia",0
"2020-06-29","Casos activos","Durazno",0
"2020-06-29","Casos activos","Flores",0
"2020-06-29","Casos activos","Florida",0
"2020-06-29","Casos activos","Lavalleja",0
"2020-06-29","Casos activos","Maldonado",0
"2020-06-29","Casos activos","Montevideo",9
"2020-06-29","Casos activos","Paysandú",1
"2020-06-29","Casos activos","Río Negro",0
"2020-06-29","Casos activos","Rivera",0
"2020-06-29","Casos activos","Rocha",0
"2020-06-29","Casos activos","Salto",1
"2020-06-29","Casos activos","San José",1
"2020-06-29","Casos activos","Soriano",0
"2020-06-29","Casos activos","Tacuarembó",1
"2020-06-29","Casos activos","Treinta y Tres",63
"2020-06-29","Casos recuperados","Artigas",3
"2020-06-29","Casos recuperados","Canelones",108
"2020-06-29","Casos recuperados","Cerro Largo ",1
"2020-06-29","Casos recuperados","Colonia",13
"2020-06-29","Casos recuperados","Durazno",1
"2020-06-29","Casos recuperados","Flores",2
"2020-06-29","Casos recuperados","Florida",0
"2020-06-29","Casos recuperados","Lavalleja",4
"2020-06-29","Casos recuperados","Maldonado",36
"2020-06-29","Casos recuperados","Montevideo",554
"2020-06-29","Casos recuperados","Paysandú",1
"2020-06-29","Casos recuperados","Río Negro",10
"2020-06-29","Casos recuperados","Rivera",54
"2020-06-29","Casos recuperados","Rocha",2
"2020-06-29","Casos recuperados","Salto",12
"2020-06-29","Casos recuperados","San José",6
"2020-06-29","Casos recuperados","Soriano",1
"2020-06-29","Casos recuperados","Tacuarembó",1
"2020-06-29","Casos recuperados","Treinta y Tres",13
"2020-06-29","Fallecidos","Artigas",0
"2020-06-29","Fallecidos","Canelones",2
"2020-06-29","Fallecidos","Cerro Largo ",0
"2020-06-29","Fallecidos","Colonia",0
"2020-06-29","Fallecidos","Durazno",0
"2020-06-29","Fallecidos","Flores",0
"2020-06-29","Fallecidos","Florida",0
"2020-06-29","Fallecidos","Lavalleja",0
"2020-06-29","Fallecidos","Maldonado",4
"2020-06-29","Fallecidos","Montevideo",17
"2020-06-29","Fallecidos","Paysandú",0
"2020-06-29","Fallecidos","Río Negro",0
"2020-06-29","Fallecidos","Rivera",3
"2020-06-29","Fallecidos","Rocha",0
"2020-06-29","Fallecidos","Salto",0
"2020-06-29","Fallecidos","San José",0
"2020-06-29","Fallecidos","Soriano",0
"2020-06-29","Fallecidos","Tacuarembó",0
"2020-06-29","Fallecidos","Treinta y Tres",1
"2020-06-29","Personal de la salud  Confirmados ","Todo el país",146
"2020-06-29","Personal de la salud  Recuperados ","Todo el país",109
"2020-06-29","Personal de la salud  Activos ","Todo el país",36
"2020-06-29","Personal de la salud  Fallecidos ","Todo el país",1
"2020-06-29","Cantidad de Tests  Positivos ","Todo el país",3
"2020-06-29","Cantidad de Tests  Negativos ","Todo el país",1037
